Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
485.0,lxdmt,!itts,[!itts],[slumber],N
486.0,lxdmt,!rbʕa,[!rbʕa],[four],N
487.0,lxdmt,n,[n],[of],
488.0,lxdmt,warrjaln,[w-arrjal-n],[SMCS-rial],N
489.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
490.0,lxdmt,iʁwla,[i-ʁwla],[3MS-be expensive],V
491.0,lxdmt,ukan,[ukan],[just],
492.0,lxdmt,!itts,[!itts],[slumber],N
493.0,lxdmt,a,[a],[Voc],
494.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
495.0,lxdmt,is,[is],[Interro],
496.0,lxdmt,a,[ad],[AD:Comp],
497.0,lxdmt,jak,[i-a-k],[to-dat-2S],
498.0,lxdmt,ttχχan,[tt-χχa-n],[allow:Impf-3MP],V
499.0,lxdmt,a,[ad],[AD:Comp],
500.0,lxdmt,ttʃbʕut,[d t-ʃbʕu-t],[2S-Satiate:pf],V
501.0,lxdmt,!itts,[!itts],[slumber],N
502.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
503.0,lxdmt,at,[ad],[AD:Comp],
504.0,lxdmt,tgnt,[t-gn-t],[2S-sleep:aoS],V
505.0,lxdmt,ar,[ar],[AR],
506.0,lxdmt,kiʁ,[kiʁ],[until],
507.0,lxdmt,trit,[t-ri-t],[2S-want:ao-2S],V
508.0,lxdmt,at,[at],[AD:Comp],
509.0,lxdmt,tnkrt,[t-nkr-t],[2S-gey up:ao-2S],V
510.0,lxdmt,s,[s],[in],
511.0,lxdmt,lχatr,[l-χatr],[mind],N
512.0,lxdmt,nk,[n-k],[PossDet:2MS],
513.0,lxdmt,l!tnaʕʃ,[l-!tnaʕʃ],[Twelve O'clock],N
514.0,lxdmt,ar,[ar],[AR],
515.0,lxdmt,l!tnaʕʃ,[l-!tnaʕʃ],[Midday],N
516.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
517.0,lxdmt,imma,[imma],[whereas],
518.0,lxdmt,lbrrad,[l-brrad],[the pot],N
519.0,lxdmt,n,[n],[of],
520.0,lxdmt,wataj,[w-ataj],[SMCS-tea],N
521.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
522.0,lxdmt,!χmsttaʕʃ,[!χmsttaʕʃ],[fifty],
523.0,lxdmt,lbakit,[l-bakit],[the packet],N
524.0,lxdmt,n,[n],[of],
525.0,lxdmt,!garro,[!garro],[cigarettes],N
526.0,lxdmt,!ttzataʕʃ,[!ttzataʕʃ],[ninety],
527.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
528.0,lxdmt,imma,[imma],[whereas],
529.0,lxdmt,!ssnduq,[!ssnduq],[a wooden box],N
530.0,lxdmt,luqid,[l-uqid],[the matches],N
531.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
532.0,lxdmt,!sdis,[!sdis],[six],
533.0,lxdmt,l!arbiʕ,[l-!arbiʕ],[for box],N
534.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
535.0,lxdmt,awa,[awa],[so],
536.0,lxdmt,a,[a],[Voc],
537.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
538.0,lxdmt,mnʃk,[mnʃk],[how much],
539.0,lxdmt,a,[ad],[AD:Comp],
540.0,lxdmt,jan,[jan],[one],
541.0,lxdmt,rad,[rad],[RAD:Fut],
542.0,lxdmt,ʃʃʁ,[ʃʃ-ʁ],[eat:ao-1S],V
543.0,lxdmt,ʁ,[ʁ],[in],
544.0,lxdmt,mijtajn,[mijtajn],[two hundred],N
545.0,lxdmt,u,[u],[and],
546.0,lxdmt,rbʕin,[rbʕin],[fourty],
547.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
548.0,lxdmt,dark,[dar-k],[have:ao-2MS],V
549.0,lxdmt,a,[a],[Voc],
550.0,lxdmt,wlidi,[wlidi],[my young son],N
551.0,lxdmt,l!kaskrut,[l-!kaskrut],[snack],N
552.0,lxdmt,!sakant,[!sakant],[fifty],
553.0,lxdmt,!fra,[!fra],[franc],
554.0,lxdmt,a,[a],[at (fr)],
555.0,lxdmt,midi,[midi],[midday],
556.0,lxdmt,si,[si],[this],
557.0,lxdmt,!swar,[!swar],[evening],
558.0,lxdmt,la,[la],[the],
559.0,lxdmt,!subb,[!subb],[soup],
560.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
561.0,lxdmt,sawl,[sawl],[2S speek:Imper],V
562.0,lxdmt,awa,[awa],[so],
563.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
564.0,lxdmt,taʃlħit,[ta-ʃlħ-it],[tachlhyit language],N
565.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
566.0,lxdmt,uhu,[uhu],[no],
567.0,lxdmt,nki,[nki],[1S],
568.0,lxdmt,ʁriʁ,[ʁri-ʁ],[learn:pf-1S],V
569.0,lxdmt,ʕlah,[ʕlah],[why],
570.0,lxdmt,nki,[nki],[1S],
571.0,lxdmt,giʁ,[gi-ʁ],[be:pf-1S],V
572.0,lxdmt,aʁijul,[a-ʁijul],[SMCS-donkey],N
573.0,lxdmt,zund,[zund],[as],
574.0,lxdmt,kijji,[kijji],[2MS],
575.0,lxdmt,awa,[awa],[so],
576.0,lxdmt,!si,[!si],[this],
577.0,lxdmt,!swar,[!swar],[evening],
578.0,lxdmt,!sa,[!sa],[handred],
579.0,lxdmt,!sakant,[!sakant],[fifty],
580.0,lxdmt,!fra,[!fra],[franc],
581.0,lxdmt,sitta,[sitta],[it is],
582.0,lxdmt,dir,[dir],[say],
583.0,lxdmt,!kat,[!kat],[four],
584.0,lxdmt,!sa,[!sa],[handred],
585.0,lxdmt,!sakant,[!sakant],[fifty],
586.0,lxdmt,!fra,[!fra],[franc],
587.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
588.0,lxdmt,ini,[ini],[say:Imper:2S],V
589.0,lxdmt,t,[t],[Obj:3S],
590.0,lxdmt,awa,[awa],[so],
591.0,lxdmt,ʁar,[ʁar],[only],
592.0,lxdmt,s,[s],[with],
593.0,lxdmt,lħsab,[l-ħsab],[the-account],N
594.0,lxdmt,n,[n],[of],
595.0,lxdmt,t!ʕrbit,[t-!ʕrbi-t],[FSCS-arab language],N
596.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
597.0,lxdmt,!rbʕa,[!rbʕa],[four],N
598.0,lxdmt,n,[n],[of],
599.0,lxdmt,tarrjalin,[ta-rrjal-in],[FFSS-monney],N
600.0,lxdmt,n,[n],[of],
601.0,lxdmt,tguni,[t-gun-i],[FSCS-sleep],N
602.0,lxdmt,hija,[hija],[therefore],
603.0,lxdmt,!sa,[!sa],[handred],
604.0,lxdmt,!swasant,[!swasant],[sixty],
605.0,lxdmt,!kattorz,[!kattorz],[fourteen],
606.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
607.0,lxdmt,!kat,[!kat],[four],
608.0,lxdmt,!sa,[!sa],[handred],
609.0,lxdmt,!swasant,[!swasant],[sixty],
610.0,lxdmt,!katorz,[!katorz],[fourteen],
611.0,lxdmt,hija,[hija],[therefore],
612.0,lxdmt,mnʃk,[mnʃk],[how much],
613.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
614.0,lxdmt,awa,[awa],[so],
615.0,lxdmt,gis,[gi-s],[loc:3MS],
616.0,lxdmt,sbʕa,[sbʕa],[seven],
617.0,lxdmt,d,[d],[and],
618.0,lxdmt,χmsa,[χmsa],[five],
619.0,lxdmt,sbʕa,[sbʕa],[seven],
620.0,lxdmt,d,[d],[and],
621.0,lxdmt,tsʕud,[tsʕud],[nine,N
622.0,lxdmt,hija,[hija],[therefore],
623.0,lxdmt,!rbʕa,[!rbʕa],[four],N
624.0,lxdmt,u,[u],[and],
625.0,lxdmt,tsʕin,[tsʕin],[ninety],
626.0,lxdmt,rjal,[rjal],[rial],N
627.0,lxdmt,i,[i],[i],
628.0,lxdmt,wass,[w-ass],[SMCS-day],N
629.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
630.0,lxdmt,ajh,[ajh],[yes],
631.0,lxdmt,a,[a],[Voc],
632.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
633.0,lxdmt,hija,[hija],[therefore],
634.0,lxdmt,i!dhr,[i-!dhr],[3MS-appear:pf],V
635.0,lxdmt,nit,[nit],[really],
636.0,lxdmt,lħsab,[l-ħsab],[the-account],N
637.0,lxdmt,mnʃk,[mnʃk],[how much],
638.0,lxdmt,a,[ad],[AD:Comp],
639.0,lxdmt,jann,[jann],[Dem:that],
640.0,lxdmt,i,[i],[to],
641.0,lxdmt,jjid,[iji-d],[dat-1S-deic],
642.0,lxdmt,i!ʃidn,[i-!ʃid-n],[3MS-remain:pf-n:patic],V
643.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
644.0,lxdmt,!t!ʃidak,[!t-!ʃid-a-k],[3S-remain:pf-dat-2S],V
645.0,lxdmt,mija,[mija],[hundred],
646.0,lxdmt,u,[u],[and],
647.0,lxdmt,stta,[stta],[six],
648.0,lxdmt,u,[u],[and],
649.0,lxdmt,!rbʕin,[!rbʕin],[forty],N
650.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
651.0,lxdmt,!tbark,[!tbark],[3MS:Blesse],V
652.0,lxdmt,!llah,[!llah],[God],N
653.0,lxdmt,imma,[imma],[whereas],
654.0,lxdmt,a,[a],[Voc],
655.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
656.0,lxdmt,ʁik,[ʁik],[like this],
657.0,lxdmt,wanna,[wanna],[the one who],N
658.0,lxdmt,ra,[ra],[ra],
659.0,lxdmt,jddu,[i-ddu],[3MS-go:ao],V
660.0,lxdmt,s,[s],[with],
661.0,lxdmt,lmuqqf,[l-muqqf],[the main square],N
662.0,lxdmt,mani,[mani],[where],
663.0,lxdmt,ra,[ra],[ra],
664.0,lxdmt,jkk,[i-kk],[3MS-pass:pf],V
665.0,lxdmt,s,[s],[by],
666.0,lxdmt,uʁaras,[u-ʁaras],[SMCS-path],N
667.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
668.0,lxdmt,lmuqqf,[l-muqqf],[the main square],N
669.0,lxdmt,ra,[ra],[ra],
670.0,lxdmt,tddut,[t-ddu-t],[2S-go:Impf-2S],V
671.0,lxdmt,f,[f],[on],
672.0,lxdmt,ufus,[u-fus],[SMCS-hand],N
673.0,lxdmt,nk,[n-k],[poss:2MS],
674.0,lxdmt,afasi,[a-fasi],[MFSS-right],N
675.0,lxdmt,ar,[ar],[AR],
676.0,lxdmt,diʁ,[diʁ],[until],
677.0,lxdmt,tkmmlt,[t-kmml-t],[2S-finish:pf-2S],V
678.0,lxdmt,aʁaras,[a-ʁaras],[MFSS-path],N
679.0,lxdmt,turrit,[t-urri-t],[2S-return:pf-2S],V
680.0,lxdmt,f,[f],[on],
681.0,lxdmt,u!zlmad,[u-!zlmad],[SMCS-left],N
682.0,lxdmt,[t-ddu-t],[t-ddu-t],[2S-go:ao-2S],V
683.0,lxdmt,nniʃan,[nniʃan],[straight ahead],N
684.0,lxdmt,rann,[ra-nn],[then-deic],
685.0,lxdmt,taft,[t-af-t],[2S-find:ao-2S],V
686.0,lxdmt,ja,[ja],[one],
687.0,lxdmt,ttarrggit,[tta-rrggi-t],[squatting people],N
688.0,lxdmt,gis,[gi-s],[loc:3MS],
689.0,lxdmt,middn,[middn],[people],
690.0,lxdmt,iχddamn,[i-χddam-n],[PMFS-worker],N
691.0,lxdmt,ard,[ard],[ARD],
692.0,lxdmt,ttaʃkan,[tt-aʃk-a-n],[3PM-come in-n:partic],V
693.0,lxdmt,lmʕlmin,[l-mʕlm-in],[Specialised worker],N
694.0,lxdmt,ar,[ar],[AR],
695.0,lxdmt,tn,[tn],Obj],
696.0,lxdmt,ssufuʁn,[ss-ufuʁ-n],[caus-expel:Impf-3PM],V
697.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
698.0,lxdmt,ar,[ar],[AR],
699.0,lxdmt,ssufuʁn,[ss-ufuʁ-n],[caus-expel:Impf-3PM],V
700.0,lxdmt,iχddamn,[i-χddam-n],[PMFS-worker],N
701.0,lxdmt,imma,[imma],[whereas],
702.0,lxdmt,iʁd,[iʁd],[if],
703.0,lxdmt,akkw,[akkw],[not even],
704.0,lxdmt,ur,[ur],[neg],
705.0,lxdmt,juʃki,[i-uʃki],[3MS-come:pf],V
706.0,lxdmt,jan,[jan],[no one],
707.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
708.0,lxdmt,iʁd,[iʁd],[if],
709.0,lxdmt,ur,[ur],[neg],
710.0,lxdmt,juʃki,[i-uʃki],[3MS-come:pf],V
711.0,lxdmt,jan,[jan],[no one],
712.0,lxdmt,tgawrt,[t-gawr-t],[2S-stay:ao-2S],V
713.0,lxdmt,ar,[ar],[AR],
714.0,lxdmt,tadggwat,[tadggwat],[the night],N
715.0,lxdmt,a,[ad],[AD:Comp],
716.0,lxdmt,fllak,[fll-a-k],[above-2S],
717.0,lxdmt,isahl,[i-sahl],[3MS-ease:ao],V
718.0,lxdmt,!rbbi,[!rbbi],[God],N
719.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
720.0,lxdmt,awa,[awa],[so],
721.0,lxdmt,hati,[hati],[presentative],
722.0,lxdmt,ʁajann,[ʁajann],[DemPro-Deic:this],
723.0,lxdmt,jkksn,[i-kks-n],[which-take off-n:partic],V
724.0,lxdmt,mrrakwʃ,[mrrakwʃ],[Marrakech],N
725.0,lxdmt,a,[a],[Voc],
726.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
727.0,lxdmt,iʁ,[iʁ],[if],
728.0,lxdmt,tsufft,[t-suff-t],[2S-blow:ao-2S],V
729.0,lxdmt,indubbn,[i-ndubb-n],[PMFS-ndubb-n],N
730.0,lxdmt,ʁ,[ʁ],[in],
731.0,lxdmt,lmuqqf,[l-muqqf],[the main square],N
732.0,lxdmt,ar,[ar],[AR],
733.0,lxdmt,tadggwat,[tadggwat],[the night],N
734.0,lxdmt,i!χssi,[i-!χssi],[3MS-miss:ao],V
735.0,lxdmt,imnsi,[imnsi],[diner],N
736.0,lxdmt,imma,[imma],[whereas],
737.0,lxdmt,!brra,[!brra],[the countryside],N
738.0,lxdmt,hati,[hati],[presentative],
739.0,lxdmt,ifka,[i-fka],[3MS-give:pf],V
740.0,lxdmt,!rbbi,[!rbbi],[God],N
741.0,lxdmt,lχir,[l-χir],[lot of good],N
742.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
743.0,lxdmt,sidi,[sidi],[my lord],N
744.0,lxdmt,bllʕbbas,[bllʕbbas],[Bel Abbas],N
745.0,lxdmt,kulʃi,[kulʃi],[whole thing],N
746.0,lxdmt,i!dmn,[i-!dmn],[3MS-guarantee-Obj],V
747.0,lxdmt,t,[t],[Obj:3S],V
748.0,lxdmt,iʁ,[iʁ],[if],
749.0,lxdmt,tkkit,[t-kki-t],[2S-stay:ao-2S],V
750.0,lxdmt,ar,[ar],[AR],
751.0,lxdmt,tadggwat,[tadggwat],[the night],N
752.0,lxdmt,ur,[ur],[neg],
753.0,lxdmt,akd,[a-k-d],[dat-2MS-deic],
754.0,lxdmt,jiwi,[i-iwi],[3MS-bring:pf],V
755.0,lxdmt,!rbbi,[!rbbi],[God],N
756.0,lxdmt,jat,[jat],[any],
757.0,lxdmt,[t-ddu-t],[t-ddu-t],[2S-go:ao],V
758.0,lxdmt,s,[s],[to],
759.0,lxdmt,tmzgida,[t-mzgid-a],[FSCS-mosque],N
760.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
761.0,lxdmt,(mrrakwʃ),([mrrakwʃ]),([Marrakech]),N
762.0,lxdmt,ahlal,[ahlal],[welcome],
763.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
764.0,lxdmt,ma,[ma],[what],
765.0,lxdmt,ʁid,[ʁid],[deic],
766.0,lxdmt,tskart,[t-skar-t],[2:do:ao-2S],V
767.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
768.0,lxdmt,awa,[awa],[so],
769.0,lxdmt,ʁar,[ʁar],[just],
770.0,lxdmt,ftiχ,[ft-iχ],[go to-1S],V
771.0,lxdmt,s,[s],[at],
772.0,lxdmt,tgmmi,[t-gmmi],[FSCS-home],N
773.0,lxdmt,afiʁd,[af-i-ʁ-d],[find:ao-1S-deic],V
774.0,lxdmt,afqqir,[a-fqqir],[MFSS-old man],N
775.0,lxdmt,t,[d],[and],
776.0,lxdmt,tfqqirt,[t-fqqir-t],[FSCS-old lady],N
777.0,lxdmt,art,[art],[ard],
778.0,lxdmt,!tzin,[!tzin],[quarrel:Impf:3PM],V
779.0,lxdmt,f,[f],[on],
780.0,lxdmt,!tmzzin,[!tmzzin],[barley],N
781.0,lxdmt,imil,[imil],[but],
782.0,lxdmt,a,[a],[Voc],
783.0,lxdmt,gwma,[gwma],[brother],N
784.0,lxdmt,ur,[ur],[neg],
785.0,lxdmt,dari,[dar-i],[dat-1S],
786.0,lxdmt,illi,[i-lli],[3MS-be:pf],V
787.0,lxdmt,lʕaql,[l-ʕaql],[brain],N
788.0,lxdmt,gʁnn,[g-ʁ-nn],[do:pf-1S-deic],V
789.0,lxdmt,at,[at],[AD:Comp],
790.0,lxdmt,tn,[tn],[Obj:3PM],
791.0,lxdmt,!bdaʁ,[!bda-ʁ],[separate:ao-1S],V
792.0,lxdmt,luħʁnn,[luħ-ʁ-nn],[throw:ao-1S-deic],V
793.0,lxdmt,uχsan,[uχs-an],[teeth],
794.0,lxdmt,n,[n],[of],
795.0,lxdmt,tfqqirt,[t-fqqir-t],[FSCS-old lady],N
796.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
797.0,lxdmt,!a!llah,[!a-!llah],[O-Allah],N
798.0,lxdmt,t!sdr,[t-!sdr],[2S-emit:pf-2S],V
799.0,lxdmt,tnn,[t-nn],[Obj:2S-deic],V
800.0,lxdmt,imi,[imi],[mouth],N
801.0,lxdmt,ns,[n-s],[PossDet:3S],
802.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
803.0,lxdmt,ijh,[ijh],[yes],
804.0,lxdmt,a,[a],[Voc],
805.0,lxdmt,χuja,[χuja],[brother:my],
806.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
807.0,lxdmt,!l!msχut,[!l-!msχut],[who obtains the wrath of parents],N
808.0,lxdmt,at,[at],[AD:Comp],
809.0,lxdmt,tgit,[t-gi-t],[2S-be:pf-2S],V
810.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
811.0,lxdmt,imma,[imma],[whereas],
812.0,lxdmt,ʁikkad,[ʁikkad],[like this],
813.0,lxdmt,a,[a],[Voc],
814.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
815.0,lxdmt,maniʁ,[maniʁ],[where],
816.0,lxdmt,a,[ad],[AD:Comp],
817.0,lxdmt,nzzant,[nzza-nt],[sell:Impf-3PF],V
818.0,lxdmt,lħwajʒ,[l-ħwajʒ],[clothes],N
819.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
820.0,lxdmt,!lʒutijt,[!l-ʒutijt],[frippery],N
821.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
822.0,lxdmt,riʁ,[ri-ʁ],[want:ao-1S],V
823.0,lxdmt,ad,[ad],[AD:Comp],
824.0,lxdmt,zznzʁ,[ss-nz-ʁ],[caus-sell:ao-1S],V
825.0,lxdmt,jan,[ja-n],[one:M],
826.0,lxdmt,uʒllabi,[u-ʒllabi],[SMCS-ʒllabi],N
827.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
828.0,lxdmt,awa,[awa],[so],
829.0,lxdmt,zajd,[zajd],[2S:move:Imper],V
830.0,lxdmt,a,[ad],[AD:Comp],
831.0,lxdmt,jsahl,[i-sahl],[3MS-ease:ao],V
832.0,lxdmt,!rbbi,[!rbbi],[God],N
833.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
834.0,lxdmt,hati,[hati],[presentative],
835.0,lxdmt,qllb,[qllb],[search:Imper:2S],V
836.0,lxdmt,t,[t],[Obj:3S],V
837.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
838.0,lxdmt,mnʃk,[mnʃk],[how much],
839.0,lxdmt,a,[ad],[AD:Comp],
840.0,lxdmt,jak,[i-a-k],[to-dat-2S],
841.0,lxdmt,fkan,[fka-n],[give:pf-3PM],V
842.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
843.0,lxdmt,urta,[urta],[not yet],
844.0,lxdmt,fkan,[fka-n],[give:pf-3PM],V
845.0,lxdmt,jat,[jat],[one:F],
846.0,lxdmt,bħħra,[bħħra],[just],
847.0,lxdmt,tid,[t-id],[3FS-deic],
848.0,lxdmt,iwiʁ,[iwi-ʁ],[bring:pf-1S],V
849.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
850.0,lxdmt,mnnaw,[mnnaw],[how many],
851.0,lxdmt,ddruʕ,[ddruʕ],[arm:P],N
852.0,lxdmt,ag,[ad],[AD:Comp],
853.0,lxdmt,gis,[gi-s],[loc:3MS],
854.0,lxdmt,illan,[i-lla-n],[3MS-be-n:partic],V
855.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
856.0,lxdmt,ajh,[ajh],[yes],
857.0,lxdmt,ajh,[ajh],[yes],
858.0,lxdmt,a,[a],[Voc],
859.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
860.0,lxdmt,nnan,[nna-n],[say:pf-3PM],V
861.0,lxdmt,i,[i],[to],
862.0,lxdmt,jji,[iji],[dat:1S],
863.0,lxdmt,iga,[i-ga],[3MS-be:pf],V
864.0,lxdmt,!bifandi,[!bifandi],[forbidden],N
865.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
866.0,lxdmt,ma,[ma],[what],
867.0,lxdmt,jgan,[i-ga-n],[3MS-be:pf-partic],V
868.0,lxdmt,!bifandi,[!bifandi],[forbidden],N
869.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
870.0,lxdmt,nnan,[nna-n],[say:pf-3PM],V
871.0,lxdmt,i,[i],[to],
872.0,lxdmt,jji,[iji],[dat:1S],
873.0,lxdmt,ur,[ur],[neg],
874.0,lxdmt,a,[ad],[AD:Comp],
875.0,lxdmt,nzzant,[nzza-n-t],[sell:ao-3PF],V
876.0,lxdmt,lħwajʒ,[l-ħwajʒ],[clothes],N
877.0,lxdmt,ʁ,[ʁ],[in],
878.0,lxdmt,lmuqqf,[l-muqqf],[the main square],N
879.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
880.0,lxdmt,awddi,[awddi],[Interjection],
881.0,lxdmt,ʁir,[ʁir],[only],
882.0,lxdmt,zznz,[ss-nz],[2S:sell:ao],V
883.0,lxdmt,t!ħdut,[t-!ħdu-t],[2S-watch:ao-2S],V
884.0,lxdmt,iχf,[iχf],[head],N
885.0,lxdmt,nk,[n-k],[poss:2MS],
886.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
887.0,lxdmt,hati,[hati],[presentative],
888.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
889.0,lxdmt,mnʃk,[mnʃk],[how much],
890.0,lxdmt,ag,[ad],[AD:Comp],
891.0,lxdmt,gis,[gi-s],[loc:3MS],
892.0,lxdmt,illan,[i-lla-n],[3MS-be-n:partic],V
893.0,lxdmt,n,[n],[of],
894.0,lxdmt,iʁil,[iʁil],[forearm],N
895.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
896.0,lxdmt,illa,[i-lla],[3MS-be:pf],V
897.0,lxdmt,gis,[gi-s],[loc:3MS],
898.0,lxdmt,χmsa,[χmsa],[five],
899.0,lxdmt,u,[u],[and],
900.0,lxdmt,ʕʃrin,[ʕʃrin],[twenty],
901.0,lxdmt,n,[n],[of],
902.0,lxdmt,iʁil,[iʁil],[forearm],N
903.0,lxdmt,!ʕbrt,[!ʕbrt],[measure],N
904.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
905.0,lxdmt,at,[ad],[AD:Comp],
906.0,lxdmt,t,[t],[Obj],
907.0,lxdmt,!ʕbrʁ,[!ʕbr-ʁ],[measure:ao-1S],V
908.0,lxdmt,ha,[ha],[here is],
909.0,lxdmt,!brkt,[!brkt],[blessing],N
910.0,lxdmt,!llah,[!llah],[God],N
911.0,lxdmt,ha,[ha],[here is],
912.0,lxdmt,tnajn,[tnajn],[two],
913.0,lxdmt,ha,[ha],[here is],
914.0,lxdmt,tlata,[tlata],[three],N
915.0,lxdmt,!rbʕa,[!rbʕa],[four],N
916.0,lxdmt,χamsa,[χamsa],[five],
917.0,lxdmt,stta,[stta],[six],
918.0,lxdmt,sbʕa,[sbʕa],[seven],
919.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
920.0,lxdmt,awa,[awa],[so],
921.0,lxdmt,!baraka,[!baraka],[terminate:Imper 2S],V
922.0,lxdmt,biʕ,[biʕ],[sale],N
923.0,lxdmt,u,[u],[and],
924.0,lxdmt,mqqal,[mqqal],[rejection],
925.0,lxdmt,skr,[skr],[2S:do:Imper],V
926.0,lxdmt,didi,[did-i],[with-1S],
927.0,lxdmt,ttaman,[ttaman],[price],N
928.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
929.0,lxdmt,ha,[ha],[here is],
930.0,lxdmt,mijtajn,[mijtajn],[two hundred],N
931.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
932.0,lxdmt,uhu,[uhu],[no],
933.0,lxdmt,a,[a],[Voc],
934.0,lxdmt,χuja,[χuja],[brother:my],
935.0,lxdmt,χms,[χms],[five],
936.0,lxdmt,mija,[mija],[hundred],
937.0,lxdmt,u,[u],[and],
938.0,lxdmt,ʕʃrin,[ʕʃrin],[twenty],
939.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
940.0,lxdmt,mijtajn,[mijtajn],[two hundred],N
941.0,lxdmt,u,[u],[and],
942.0,lxdmt,ʕʃrin,[ʕʃrin],[twenty],
943.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
944.0,lxdmt,skr,[skr],[2S:do:Imper],V
945.0,lxdmt,!rbʕ,[!rbʕ],[four],N
946.0,lxdmt,mja,[mja],[hundred],N
947.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
948.0,lxdmt,tlt,[tlt],[three],
949.0,lxdmt,mija,[mija],[hundred],
950.0,lxdmt,qqll,[qqll],[Less],
951.0,lxdmt,ʕʃra,[ʕʃra],[ten],
952.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
953.0,lxdmt,tssnt,[t-ssn-t],[2S-know:ao-2S],V
954.0,lxdmt,ma,[ma],[what],
955.0,lxdmt,ttskart,[d t-skar-t],[2S:do:ao],V
956.0,lxdmt,kmml,[kmml],[finish:Imper2S],V
957.0,lxdmt,tlt,[tlt],[three],
958.0,lxdmt,mija,[mija],[hundred],
959.0,lxdmt,jann,[jann],[one],
960.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
961.0,lxdmt,la,[la],[No],
962.0,lxdmt,la,[la],[No],
963.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
964.0,lxdmt,!u!llah,[!u-!llah],[by Allah],N
965.0,lxdmt,ur,[ur],[neg],
966.0,lxdmt,ak,[a-k],[dat-2MS],
967.0,lxdmt,gis,[gi-s],[loc:3MS],
968.0,lxdmt,ffalʁ,[ffal-ʁ],[abandon:ao-1S],V
969.0,lxdmt,jan,[ja-n],[one:M],
970.0,lxdmt,!soldi,[!soldi],[sou],N
971.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
972.0,lxdmt,fl,[fl],[give:Imper 2S],V
973.0,lxdmt,i,[i],[to],
974.0,lxdmt,jji,[iji],[dat:1S],
975.0,lxdmt,ʁar,[ʁar],[only],
